variable,year,month,region,value,date,clim,anomaly,anomaly_pct,rolling_12
precip,1996,5,Colombia,366.0710369334513,1996-05-01,340.81210838889564,25.25892854455566,7.411394115062682,4.0296895381902695
precip,1996,6,Colombia,336.49476108561885,1996-06-01,305.7483601652385,30.746400920380324,10.056113106792708,4.272942266246814
precip,1996,7,Colombia,270.4829146914721,1996-07-01,287.7073048559917,-17.224390164519605,-5.986775404656846,3.563579396847762
precip,1996,8,Colombia,273.3064357746605,1996-08-01,256.5851401994012,16.721295575259262,6.516860470666604,4.358608580219902
precip,1996,9,Colombia,259.2467819544934,1996-09-01,241.92700963227466,17.31977232221871,7.159089986911547,5.427365603017278
precip,1996,10,Colombia,284.0329945900663,1996-10-01,270.9313638869933,13.101630703072999,4.835774830609035,5.723013253283285
precip,1996,11,Colombia,225.2090278383293,1996-11-01,245.00193198382573,-19.792904145496436,-8.078672680345681,6.37517561188335
precip,1996,12,Colombia,188.99882329149509,1996-12-01,168.1464612907492,20.8523620007459,12.401308859357554,6.812880597913181
precip,1997,1,Colombia,100.56844672053238,1997-01-01,117.59060154439872,-17.022154823866344,-14.475778336280797,4.7333621400606525
precip,1997,2,Colombia,189.10142928383718,1997-02-01,124.61638577339885,64.48504351043833,51.74684140470682,4.105205250890598
precip,1997,3,Colombia,111.38712123772174,1997-03-01,198.84288248739327,-87.45576124967153,-43.98234432917973,1.2384550532287957
precip,1997,4,Colombia,258.7984652051808,1997-04-01,285.0967699518188,-26.298304746638053,-9.224343282136255,1.5316223951256365
precip,1997,5,Colombia,344.6007326682095,1997-05-01,340.81210838889564,3.788624279313865,1.1116460319510486,1.0066433881996673
precip,1997,6,Colombia,304.0618094103612,1997-06-01,305.7483601652385,-1.6865507548773166,-0.5516139985070853,0.12266612942468443
precip,1997,7,Colombia,240.1254353849869,1997-07-01,287.7073048559917,-47.58186947100481,-16.538290362429734,-0.7566267837230561
precip,1997,8,Colombia,224.47758179966323,1997-08-01,256.5851401994012,-32.107558399738,-12.513413042854351,-2.3424829098498026
precip,1997,9,Colombia,231.09464669857059,1997-09-01,241.92700963227466,-10.832362933704076,-4.4775335131737055,-3.3122015348569067
precip,1997,10,Colombia,230.9529741270727,1997-10-01,270.9313638869933,-39.97838975992062,-14.755910569510803,-4.944841984866893
precip,1997,11,Colombia,222.80254081356628,1997-11-01,245.00193198382573,-22.199391170259446,-9.06090453675483,-5.026694639567656
precip,1997,12,Colombia,110.8502707525174,1997-12-01,168.1464612907492,-57.296190538231784,-34.07516881319228,-8.899734445613475
precip,1998,1,Colombia,92.34283827315716,1998-01-01,117.59060154439872,-25.247763271241567,-21.470902384752886,-9.482661449652817
precip,1998,2,Colombia,172.07845066495395,1998-02-01,124.61638577339885,47.4620648915551,38.08653621030194,-10.621020215853223
precip,1998,3,Colombia,187.7045173642318,1998-03-01,198.84288248739327,-11.138365123161464,-5.601591057134088,-7.422624109849419
precip,1998,4,Colombia,314.94081556179736,1998-04-01,285.0967699518188,29.844045609978537,10.468040593733194,-5.781592120193632
precip,1998,5,Colombia,350.1736614990184,1998-05-01,340.81210838889564,9.36155311012277,2.7468370048168715,-5.645326205788147
precip,1998,6,Colombia,326.01801352144605,1998-06-01,305.7483601652385,20.269653356207527,6.6295215271974,-5.046898245312772
precip,1998,7,Colombia,322.19993975570105,1998-07-01,287.7073048559917,34.492634899709344,11.988793582065703,-2.6696412499381523
precip,1998,8,Colombia,274.25028824039,1998-08-01,256.5851401994012,17.665148040988754,6.884712040323361,-1.0531308263400094
precip,1998,9,Colombia,233.80461430154625,1998-09-01,241.92700963227466,-8.12239533072841,-3.3573743349592613,-0.9597842281554726
precip,1998,10,Colombia,272.02588193382564,1998-10-01,270.9313638869933,1.0945180468323201,0.4039835149129683,0.30354027887984164
precip,1998,11,Colombia,239.81413361618095,1998-11-01,245.00193198382573,-5.187798367644774,-2.1174520240057766,0.8821613216089293
precip,1998,12,Colombia,178.33606167817672,1998-12-01,168.1464612907492,10.189600387427532,6.059955296833908,4.226754997444445
precip,1999,1,Colombia,177.02062745577499,1999-01-01,117.59060154439872,59.43002591137626,50.53977539942871,10.227644812792912
precip,1999,2,Colombia,223.2951162806294,1999-02-01,124.61638577339885,98.67873050723055,79.18599941316461,13.652600079698134
precip,1999,3,Colombia,192.15067322206073,1999-03-01,198.84288248739327,-6.6922092653325365,-3.365576470033734,13.838934628623164
precip,1999,4,Colombia,356.82811425780613,1999-04-01,285.0967699518188,71.7313443059873,25.16034970094886,15.063293720891137
precip,1999,5,Colombia,302.6297309961185,1999-05-01,340.81210838889564,-38.18237739277714,-11.203351187630869,13.900778038187157
precip,1999,6,Colombia,333.49926236178544,1999-06-01,305.7483601652385,27.750902196546917,9.076386274500125,14.104683433795719
precip,1999,7,Colombia,295.0295544191834,1999-07-01,287.7073048559917,7.32224956319169,2.545034289920706,13.317703492783636
precip,1999,8,Colombia,252.94061152073607,1999-08-01,256.5851401994012,-3.6445286786651536,-1.4203974072048224,12.625611038822953
precip,1999,9,Colombia,286.91813692893163,1999-09-01,241.92700963227466,44.99112729665697,18.596984009781625,14.455140900884693
precip,1999,10,Colombia,286.28937523884304,1999-10-01,270.9313638869933,15.358011351849711,5.668598545222548,14.893858820077158
precip,1999,11,Colombia,224.81177827429306,1999-11-01,245.00193198382573,-20.190153709532666,-8.240814080954086,14.3835786486648
precip,1999,12,Colombia,184.84414627953086,1999-12-01,168.1464612907492,16.697684988781674,9.930440914786185,14.70611911682749
precip,2000,1,Colombia,97.36524195916783,2000-01-01,117.59060154439872,-20.22535958523089,-17.19980961028964,9.06115369935096
precip,2000,2,Colombia,133.1959483674839,2000-02-01,124.61638577339885,8.579562594085061,6.884778868234913,3.0360519872734852
precip,2000,3,Colombia,191.74182338038594,2000-03-01,198.84288248739327,-7.10105910700733,-3.571190991690407,3.018917443802096
precip,2000,4,Colombia,298.4378566783518,2000-04-01,285.0967699518188,13.341086726532978,4.679494169221074,1.3121794828247806
precip,2000,5,Colombia,393.5054138355417,2000-05-01,340.81210838889564,52.693305446646036,15.46110133696262,3.534217193207571
precip,2000,6,Colombia,311.44192545858823,2000-06-01,305.7483601652385,5.693565293349707,1.8621736156729276,2.933032804971972
precip,2000,7,Colombia,319.49275539330984,2000-07-01,287.7073048559917,31.785450537318127,11.047842721000057,3.6416001742285844
precip,2000,8,Colombia,280.29317177068725,2000-08-01,256.5851401994012,23.70803157128603,9.239830316308144,4.529952484521331
precip,2000,9,Colombia,291.8465955625269,2000-09-01,241.92700963227466,49.919585930252225,20.634151600571276,4.6997164504204685
precip,2000,10,Colombia,279.3138711674661,2000-10-01,270.9313638869933,8.382507280472794,3.093959724784457,4.4851632153839605
precip,2000,11,Colombia,191.20316830068757,2000-11-01,245.00193198382573,-53.79876368313816,-21.958505897288106,3.34202223068946
precip,2000,12,Colombia,193.47625771936683,2000-12-01,168.1464612907492,25.32979642861764,15.064126972508102,3.769829402166286
precip,2001,1,Colombia,115.53094149061121,2001-01-01,117.59060154439872,-2.0596600537875105,-1.7515515923352463,5.057184236995819
precip,2001,2,Colombia,77.98440228399227,2001-02-01,124.61638577339885,-46.63198348940658,-37.420426856386044,1.365083759944073
precip,2001,3,Colombia,202.38521059501923,2001-03-01,198.84288248739327,3.5423281076259627,1.781470909752351,1.8111389183976359
precip,2001,4,Colombia,230.98925464191527,2001-04-01,285.0967699518188,-54.10751530990356,-18.978649010666693,-0.16037301325967798
precip,2001,5,Colombia,358.0397597182647,2001-05-01,340.81210838889564,17.227651329369053,5.054882413306406,-1.0275579235643626
precip,2001,6,Colombia,276.05896095120954,2001-06-01,305.7483601652385,-29.68939921402898,-9.710403417367033,-1.9919393429843595
precip,2001,7,Colombia,294.9892979866715,2001-07-01,287.7073048559917,7.28199313067978,2.531042141708807,-2.7016727245919636
precip,2001,8,Colombia,224.16115969184116,2001-08-01,256.5851401994012,-32.42398050756006,-12.636733554547336,-4.52471971382992
precip,2001,9,Colombia,266.9379764209407,2001-09-01,241.92700963227466,25.010966788666025,10.338228388257397,-5.382713314856076
precip,2001,10,Colombia,254.57677445784162,2001-10-01,270.9313638869933,-16.3545894291517,-6.036432694434475,-6.143579349790987
precip,2001,11,Colombia,248.87306117140017,2001-11-01,245.00193198382573,3.8711291875744394,1.5800402699804015,-4.1820338358519455
precip,2001,12,Colombia,235.9362364044096,2001-12-01,168.1464612907492,67.78977511366043,40.31590947158992,-2.0777186275951274
precip,2002,1,Colombia,100.26119282839423,2002-01-01,117.59060154439872,-17.329408716004494,-14.737069534814331,-3.159845122801718
precip,2002,2,Colombia,106.9493246889886,2002-02-01,124.61638577339885,-17.66706108441025,-14.17715734151996,-1.2229059965628777
precip,2002,3,Colombia,219.46147016699348,2002-03-01,198.84288248739327,20.61858767960021,10.369286253385226,-0.5072547179268048
precip,2002,4,Colombia,304.988566488936,2002-04-01,285.0967699518188,19.89179653711716,6.977208665141616,1.6557334217238875
precip,2002,5,Colombia,365.45038000687975,2002-05-01,340.81210838889564,24.638271617984117,7.229282942573668,1.8369334658294931
precip,2002,6,Colombia,297.27552504087214,2002-06-01,305.7483601652385,-8.472835124366384,-2.7711792533530932,2.415202146163988
precip,2002,7,Colombia,316.45420445460087,2002-07-01,287.7073048559917,28.74689959860916,9.991716968395384,3.0369250483878694
precip,2002,8,Colombia,263.5945848023928,2002-08-01,256.5851401994012,7.00944460299155,2.7318201660253076,4.31763785843559
precip,2002,9,Colombia,230.05557631587698,2002-09-01,241.92700963227466,-11.871433316397685,-4.907030981965214,3.047199577583705
precip,2002,10,Colombia,282.13300823169857,2002-10-01,270.9313638869933,11.201644344705244,4.134495240417237,3.894776905488014
precip,2002,11,Colombia,228.98961863496473,2002-11-01,245.00193198382573,-16.012313348861,-6.535586564239046,3.21847466930306
precip,2002,12,Colombia,171.26873890884818,2002-12-01,168.1464612907492,3.122277618098991,1.8568797666815766,0.013555527227365268
precip,2003,1,Colombia,79.00730919462683,2003-01-01,117.59060154439872,-38.583292349771895,-32.81154432669858,-1.4926507054296554
precip,2003,2,Colombia,114.09654568058126,2003-02-01,124.61638577339885,-10.519840092817589,-8.44177916694419,-1.0147025242150078
precip,2003,3,Colombia,183.42779282882458,2003-03-01,198.84288248739327,-15.41508965856869,-7.752397000956781,-2.524842795410175
precip,2003,4,Colombia,313.21381161402905,2003-04-01,285.0967699518188,28.117041662210227,9.862279978465553,-2.284420185966514
precip,2003,5,Colombia,368.1909339531268,2003-05-01,340.81210838889564,27.378825564231136,8.033407525823456,-2.2174098040290313
precip,2003,6,Colombia,324.880040990044,2003-06-01,305.7483601652385,19.13168082480547,6.2573290056129665,-1.4650341157818598
precip,2003,7,Colombia,286.9428290287021,2003-07-01,287.7073048559917,-0.7644758272896297,-0.2657130404361052,-2.3198199498511505
precip,2003,8,Colombia,265.55095368486286,2003-08-01,256.5851401994012,8.965813485461638,3.494283994191555,-2.2562812975039632
precip,2003,9,Colombia,254.79292912996223,2003-09-01,241.92700963227466,12.865919497687571,5.318099668674272,-1.4041870766173394
precip,2003,10,Colombia,305.1864174141324,2003-10-01,270.9313638869933,34.25505352713907,12.643443356165662,-0.6951080669716374
precip,2003,11,Colombia,261.4733909940801,2003-11-01,245.00193198382573,16.471459010254364,6.722991478835261,0.40977343661788823
precip,2003,12,Colombia,185.28688327092615,2003-12-01,168.1464612907492,17.140421980176967,10.193745291218907,1.1045122303293324
precip,2004,1,Colombia,80.70691568698398,2004-01-01,117.59060154439872,-36.88368585741475,-31.36618519932357,1.2249588242772498
precip,2004,2,Colombia,94.93752294559609,2004-02-01,124.61638577339885,-29.67886282780276,-23.816180066215768,-0.056241250662048436
precip,2004,3,Colombia,187.3279713832978,2004-03-01,198.84288248739327,-11.51491110409546,-5.7909596562127446,0.10721186139995457
precip,2004,4,Colombia,290.44615671752734,2004-04-01,285.0967699518188,5.349386765708516,1.8763407128788445,-0.5582830773989378
precip,2004,5,Colombia,376.98602030271496,2004-05-01,340.81210838889564,36.173911913819325,10.614033663540443,-0.34323089925585554
precip,2004,6,Colombia,316.48859725795865,2004-06-01,305.7483601652385,10.740237092720122,3.512770137807337,-0.5719441382396581
precip,2004,7,Colombia,331.0362806583566,2004-07-01,287.7073048559917,43.32897580236488,15.06008887193624,0.7052060211247039
precip,2004,8,Colombia,256.7620710470793,2004-08-01,256.5851401994012,0.17693084767807932,0.06895599937727502,0.4197620215568474
precip,2004,9,Colombia,275.3705376480745,2004-09-01,241.92700963227466,33.44352801579984,13.823809117730795,1.1285711423115576
precip,2004,10,Colombia,283.3132474716675,2004-10-01,270.9313638869933,12.381883584674199,4.570118205228811,0.45579404640015336
precip,2004,11,Colombia,259.19917195658826,2004-11-01,245.00193198382573,14.197239972762532,5.794746130287573,0.3784402673545127
precip,2004,12,Colombia,149.2759674091839,2004-12-01,168.1464612907492,-18.870493881565295,-11.222652999479735,-1.4062595902037074
precip,2005,1,Colombia,127.18618747173541,2005-01-01,117.59060154439872,9.595585927336685,8.160163993815166,1.887602842557854
precip,2005,2,Colombia,133.88689026681303,2005-02-01,124.61638577339885,9.27050449341418,7.439233962595873,4.492220678292157
precip,2005,3,Colombia,190.96528179355107,2005-03-01,198.84288248739327,-7.877600693842197,-3.9617212320092174,4.644657213642452
precip,2005,4,Colombia,340.3379526575734,2005-04-01,285.0967699518188,55.24118270575457,19.37629202712128,6.102986489829321
precip,2005,5,Colombia,341.0505873770311,2005-05-01,340.81210838889564,0.23847898813545498,0.06997374279417624,5.224314829767132
precip,2005,6,Colombia,304.32747816163976,2005-06-01,305.7483601652385,-1.4208820035987628,-0.4647226898717828,4.892857094127206
precip,2005,7,Colombia,246.25433778993707,2005-07-01,287.7073048559917,-41.45296706605464,-14.408034264824595,2.437180166063803
precip,2005,8,Colombia,253.903288510991,2005-08-01,256.5851401994012,-2.6818516884102337,-1.045209276860723,2.344333059710636
precip,2005,9,Colombia,231.29256789136605,2005-09-01,241.92700963227466,-10.634441740908613,-4.395723221261157,0.8260386981279736
precip,2005,10,Colombia,291.36597827116816,2005-10-01,270.9313638869933,20.434614384174836,7.542358363758211,1.0737253780054237
precip,2005,11,Colombia,259.5422831104346,2005-11-01,245.00193198382573,14.540351126608869,5.934790394864632,1.0853957333868454
precip,2005,12,Colombia,156.5290964795651,2005-12-01,168.1464612907492,-11.617364811184075,-6.90907481608905,1.4448605820027354
precip,2006,1,Colombia,184.65213502643434,2006-01-01,117.59060154439872,67.06153348203561,57.02967125031261,5.51731952004419
precip,2006,2,Colombia,105.31755666759807,2006-02-01,124.61638577339885,-19.298829105800777,-15.486590295511835,3.6068341652018803
precip,2006,3,Colombia,247.41758015678352,2006-03-01,198.84288248739327,48.57469766939025,24.42868311993511,5.972701194530575
precip,2006,4,Colombia,276.3770555503728,2006-04-01,285.0967699518188,-8.719714401446026,-3.058510414874098,4.103134324364293
precip,2006,5,Colombia,311.6503747834273,2006-05-01,340.81210838889564,-29.161733605468328,-8.556542707160013,3.3842579535347763
precip,2006,6,Colombia,311.2697557699964,2006-06-01,305.7483601652385,5.521395604757856,1.8058627041446358,3.573473403036145
precip,2006,7,Colombia,290.0348312015796,2006-07-01,287.7073048559917,2.3275263455878985,0.8089910496895144,4.841558845912321
precip,2006,8,Colombia,255.30617568740263,2006-08-01,256.5851401994012,-1.2789645119985948,-0.4984561892417726,4.8871216032139
precip,2006,9,Colombia,224.00120375642555,2006-09-01,241.92700963227466,-17.925805875849107,-7.409592630064769,4.635965819146931
precip,2006,10,Colombia,284.798623795339,2006-10-01,270.9313638869933,13.867259908345659,5.118366404463145,4.433966489205676
precip,2006,11,Colombia,286.6183044484389,2006-11-01,245.00193198382573,41.616372464613164,16.986140528622666,5.354912333685513
precip,2006,12,Colombia,194.45016786384986,2006-12-01,168.1464612907492,26.30370657310067,15.643330446079274,7.234279438866206
precip,2007,1,Colombia,116.07619102093327,2007-01-01,117.59060154439872,-1.5144105234654575,-1.2878669754008027,2.374484586723422
precip,2007,2,Colombia,59.96519233860308,2007-02-01,124.61638577339885,-64.65119343479577,-51.880170519755595,-0.658313765296891
precip,2007,3,Colombia,242.20705886757736,2007-03-01,198.84288248739327,43.36417638018409,21.808261798323812,-0.8766822087644996
precip,2007,4,Colombia,309.7622859671431,2007-04-01,285.0967699518188,24.665516015324272,8.651629416739,0.09916277720325883
precip,2007,5,Colombia,350.31335783757686,2007-05-01,340.81210838889564,9.501249448681222,2.787826258167884,1.0445268576472502
precip,2007,6,Colombia,321.2664918706579,2007-06-01,305.7483601652385,15.518131705419364,5.075458686690175,1.3169931895260452
precip,2007,7,Colombia,266.52300651845496,2007-07-01,287.7073048559917,-21.184298337536745,-7.363142325545151,0.6359820749231563
precip,2007,8,Colombia,292.10924269415125,2007-08-01,256.5851401994012,35.524102494750025,13.844957064599692,1.8312665127432783
precip,2007,9,Colombia,241.45576061693535,2007-09-01,241.92700963227466,-0.4712490153393105,-0.19478974921221148,2.4325000861476584
precip,2007,10,Colombia,303.0405826085368,2007-10-01,270.9313638869933,32.10921872154347,11.851421799558198,2.993588035738913
precip,2007,11,Colombia,218.1998159532797,2007-11-01,245.00193198382573,-26.802116030546017,-10.939552930674608,0.6664469141308066
precip,2007,12,Colombia,191.74081223979658,2007-12-01,168.1464612907492,23.594350949047396,14.032023491858922,0.5321713346124439
precip,2008,1,Colombia,122.09092433794935,2008-01-01,117.59060154439872,4.500322793550623,3.8271109548252755,0.9584194954646171
precip,2008,2,Colombia,137.1420537119838,2008-02-01,124.61638577339885,12.52566793858496,10.05138117338879,6.119382136559982
precip,2008,3,Colombia,169.93141706250822,2008-03-01,198.84288248739327,-28.91146542488505,-14.539854312722532,3.090372460639454
precip,2008,4,Colombia,239.77610489016493,2008-04-01,285.0967699518188,-45.3206650616539,-15.896590154042453,1.0446874964076664
precip,2008,5,Colombia,353.1351778043485,2008-05-01,340.81210838889564,12.323069415452835,3.6157956575272743,1.113684946354282
precip,2008,6,Colombia,329.97534852271025,2008-06-01,305.7483601652385,24.226988357471726,7.923832639487747,1.3510494424207462
precip,2008,7,Colombia,324.81888072657495,2008-07-01,287.7073048559917,37.11157587058324,12.899073205374112,3.0395674033306848
