variable,year,region,value,clim,anomaly
tmax_mean,2013,Colombia,28.055010510997114,28.324168714931773,-0.2691582039346585
tmax_mean,2014,Caribe,31.240642786519548,31.17120337851442,0.06943940800512749
tmax_mean,2014,Andina,24.00892548133099,24.1532379563675,-0.1443124750365108
tmax_mean,2014,Pacifica,24.649484233792165,24.951161462046255,-0.30167722825408916
tmax_mean,2014,Orinoquia,31.308023666554195,30.7059995743421,0.6020240922120941
tmax_mean,2014,Amazonia,29.188970131134774,29.235361397029138,-0.04639126589436415
tmax_mean,2014,Colombia,28.39123510703275,28.324168714931773,0.0670663921009762
tmax_mean,2015,Caribe,31.799592918618643,31.17120337851442,0.628389540104223
tmax_mean,2015,Andina,24.160294113556738,24.1532379563675,0.007056157189236245
tmax_mean,2015,Pacifica,24.905245291207404,24.951161462046255,-0.04591617083885069
tmax_mean,2015,Orinoquia,30.9922204143975,30.7059995743421,0.2862208400553996
tmax_mean,2015,Amazonia,28.836773139429777,29.235361397029138,-0.3985882575993607
tmax_mean,2015,Colombia,28.315145559387968,28.324168714931773,-0.009023155543804506
tmax_mean,2016,Caribe,33.81036958566901,31.17120337851442,2.639166207154588
tmax_mean,2016,Andina,26.053999331330886,24.1532379563675,1.900761374963384
tmax_mean,2016,Pacifica,25.968968648346216,24.951161462046255,1.0178071862999616
tmax_mean,2016,Orinoquia,32.176363559455254,30.7059995743421,1.4703639851131527
tmax_mean,2016,Amazonia,29.918060117796365,29.235361397029138,0.6826987207672275
tmax_mean,2016,Colombia,29.681875296124495,28.324168714931773,1.3577065811927227
tmax_mean,2017,Caribe,31.044911263626176,31.17120337851442,-0.1262921148882441
tmax_mean,2017,Andina,23.697461560923742,24.1532379563675,-0.4557763954437597
tmax_mean,2017,Pacifica,25.07589907696456,24.951161462046255,0.12473761491830615
tmax_mean,2017,Orinoquia,29.718180171644146,30.7059995743421,-0.987819402697955
tmax_mean,2017,Amazonia,29.02574351526109,29.235361397029138,-0.20961788176804674
tmax_mean,2017,Colombia,27.935268201774054,28.324168714931773,-0.38890051315771856
tmax_mean,2018,Caribe,32.48025894810068,31.17120337851442,1.3090555695862633
tmax_mean,2018,Andina,25.117012063812194,24.1532379563675,0.9637741074446922
tmax_mean,2018,Pacifica,25.340973594505332,24.951161462046255,0.38981213245907753
tmax_mean,2018,Orinoquia,31.632933009789895,30.7059995743421,0.9269334354477934
tmax_mean,2018,Amazonia,29.806065958875916,29.235361397029138,0.5707045618467781
tmax_mean,2018,Colombia,29.116394024092422,28.324168714931773,0.7922253091606493
tmax_mean,2019,Caribe,32.39037791621335,31.17120337851442,1.2191745376989331
tmax_mean,2019,Andina,24.94502042470597,24.1532379563675,0.791782468338468
tmax_mean,2019,Pacifica,25.76696389970947,24.951161462046255,0.8158024376632156
tmax_mean,2019,Orinoquia,31.493361093301388,30.7059995743421,0.7873615189592869
tmax_mean,2019,Amazonia,29.28471225501308,29.235361397029138,0.04935085798394212
tmax_mean,2019,Colombia,28.902501159261803,28.324168714931773,0.5783324443300302
tmax_mean,2020,Caribe,33.74331255272138,31.17120337851442,2.5721091742069575
tmax_mean,2020,Andina,25.95540113980727,24.1532379563675,1.8021631834397702
tmax_mean,2020,Pacifica,25.966992961968078,24.951161462046255,1.0158314999218234
tmax_mean,2020,Orinoquia,33.18794731176536,30.7059995743421,2.481947737423262
tmax_mean,2020,Amazonia,30.689886594701452,29.235361397029138,1.4545251976723144
tmax_mean,2020,Colombia,30.158578399752027,28.324168714931773,1.8344096848202547
tmax_mean,2021,Caribe,32.10521095983244,31.17120337851442,0.9340075813180206
tmax_mean,2021,Andina,23.803968586127308,24.1532379563675,-0.34926937024019367
tmax_mean,2021,Pacifica,24.781406509686736,24.951161462046255,-0.16975495235951854
tmax_mean,2021,Orinoquia,30.349330218195927,30.7059995743421,-0.356669356146174
tmax_mean,2021,Amazonia,28.717725782324614,29.235361397029138,-0.517635614704524
tmax_mean,2021,Colombia,28.077841026203167,28.324168714931773,-0.24632768872860566
tmax_mean,2022,Caribe,30.832697826734435,31.17120337851442,-0.33850555177998487
tmax_mean,2022,Andina,23.528612623697114,24.1532379563675,-0.6246253326703872
tmax_mean,2022,Pacifica,24.602479052926586,24.951161462046255,-0.3486824091196681
tmax_mean,2022,Orinoquia,30.399701314624345,30.7059995743421,-0.3062982597177566
tmax_mean,2022,Amazonia,28.739609270629426,29.235361397029138,-0.49575212639971156
tmax_mean,2022,Colombia,27.88005346534005,28.324168714931773,-0.44411524959172155
tmax_mean,2023,Caribe,31.20249988096584,31.17120337851442,0.03129650245141846
tmax_mean,2023,Andina,23.36613962053952,24.1532379563675,-0.7870983358279808
tmax_mean,2023,Pacifica,24.68689851244646,24.951161462046255,-0.264262949599793
tmax_mean,2023,Orinoquia,31.02309750348833,30.7059995743421,0.3170979291462288
tmax_mean,2023,Amazonia,29.64442377877168,29.235361397029138,0.40906238174254383
tmax_mean,2023,Colombia,28.361787467104794,28.324168714931773,0.03761875217302091
tmax_mean,2024,Caribe,33.47917310434657,31.17120337851442,2.3079697258321517
tmax_mean,2024,Andina,26.278618644639664,24.1532379563675,2.1253806882721626
tmax_mean,2024,Pacifica,26.22888099661015,24.951161462046255,1.2777195345638965
tmax_mean,2024,Orinoquia,33.218140598639344,30.7059995743421,2.512141024297243
tmax_mean,2024,Amazonia,31.074152041220337,29.235361397029138,1.8387906441911994
tmax_mean,2024,Colombia,30.36380765173821,28.324168714931773,2.039638936806437
tmax_mean,2025,Caribe,31.326845710311492,31.17120337851442,0.15564233179707188
tmax_mean,2025,Andina,23.873215676539587,24.1532379563675,-0.2800222798279144
tmax_mean,2025,Pacifica,25.029704150708188,24.951161462046255,0.07854268866193337
tmax_mean,2025,Orinoquia,31.229703597339675,30.7059995743421,0.523704022997574
tmax_mean,2025,Amazonia,29.625537453207407,29.235361397029138,0.39017605617826945
tmax_mean,2025,Colombia,28.552918089702505,28.324168714931773,0.22874937477073232
tmax_mean,2026,Caribe,30.043658712746122,31.17120337851442,-1.1275446657682977
tmax_mean,2026,Andina,23.657017003858314,24.1532379563675,-0.4962209525091872
tmax_mean,2026,Pacifica,25.744227980795326,24.951161462046255,0.7930665187490717
tmax_mean,2026,Orinoquia,32.29552737213623,30.7059995743421,1.5895277977941262
tmax_mean,2026,Amazonia,30.77787493496365,29.235361397029138,1.5425135379345107
tmax_mean,2026,Colombia,29.095053992809017,28.324168714931773,0.7708852778772446
tmin_mean,1991,Caribe,22.995223589828313,23.19093628990174,-0.19571270007342534
tmin_mean,1991,Andina,16.363514754517706,16.42009407699105,-0.056579322473343296
tmin_mean,1991,Pacifica,19.347209663840545,19.23555770404877,0.11165195979177511
tmin_mean,1991,Orinoquia,22.30126489731653,22.81421790795242,-0.5129530106358899
tmin_mean,1991,Amazonia,22.491472875648498,22.442755255683203,0.048717619965295
tmin_mean,1991,Colombia,20.960781455446337,21.081110353940094,-0.1203288984937565
tmin_mean,1992,Caribe,23.453145161552197,23.19093628990174,0.2622088716504578
tmin_mean,1992,Andina,16.797493677469937,16.42009407699105,0.37739960047888843
tmin_mean,1992,Pacifica,19.607202001975708,19.23555770404877,0.3716442979269381
tmin_mean,1992,Orinoquia,22.89676071257823,22.81421790795242,0.0825428046258132
tmin_mean,1992,Amazonia,22.702312493940415,22.442755255683203,0.2595572382572122
tmin_mean,1992,Colombia,21.336029795027443,21.081110353940094,0.254919441087349
tmin_mean,1993,Caribe,22.750653207738072,23.19093628990174,-0.44028308216366696
tmin_mean,1993,Andina,15.896349490015961,16.42009407699105,-0.5237445869750879
tmin_mean,1993,Pacifica,18.818211513610926,19.23555770404877,-0.4173461904378435
tmin_mean,1993,Orinoquia,21.80527662134714,22.81421790795242,-1.0089412866052783
tmin_mean,1993,Amazonia,21.781673586003276,22.442755255683203,-0.6610816696799269
tmin_mean,1993,Colombia,20.419352593442117,21.081110353940094,-0.6617577604979772
tmin_mean,1994,Caribe,22.461359365435946,23.19093628990174,-0.7295769244657926
tmin_mean,1994,Andina,16.005303456685624,16.42009407699105,-0.4147906203054248
tmin_mean,1994,Pacifica,18.870012104633695,19.23555770404877,-0.3655455994150749
tmin_mean,1994,Orinoquia,22.221733968465276,22.81421790795242,-0.592483939487142
tmin_mean,1994,Amazonia,22.131934169396633,22.442755255683203,-0.3108210862865697
tmin_mean,1994,Colombia,20.632659373207332,21.081110353940094,-0.4484509807327619
tmin_mean,1995,Caribe,23.16160787124829,23.19093628990174,-0.029328418653449262
tmin_mean,1995,Andina,16.36304556839793,16.42009407699105,-0.05704850859311961
tmin_mean,1995,Pacifica,19.168169687621912,19.23555770404877,-0.06738801642685743
tmin_mean,1995,Orinoquia,22.659312955229517,22.81421790795242,-0.1549049527229016
tmin_mean,1995,Amazonia,22.477180574679878,22.442755255683203,0.034425318996675
tmin_mean,1995,Colombia,21.036239917589427,21.081110353940094,-0.04487043635066712
tmin_mean,1996,Caribe,22.58975208451627,23.19093628990174,-0.6011842053854686
tmin_mean,1996,Andina,16.049229378030198,16.42009407699105,-0.37086469896085106
tmin_mean,1996,Pacifica,18.94879732673184,19.23555770404877,-0.2867603773169307
tmin_mean,1996,Orinoquia,22.884988189653573,22.81421790795242,0.0707702817011544
tmin_mean,1996,Amazonia,22.349593959658545,22.442755255683203,-0.0931612960246575
tmin_mean,1996,Colombia,20.892400316752475,21.081110353940094,-0.1887100371876187
tmin_mean,1997,Caribe,22.670572026838933,23.19093628990174,-0.520364263062806
tmin_mean,1997,Andina,16.15501702702316,16.42009407699105,-0.26507704996788917
tmin_mean,1997,Pacifica,19.21383381042658,19.23555770404877,-0.02172389362219107
tmin_mean,1997,Orinoquia,22.297055445965345,22.81421790795242,-0.5171624619870734
tmin_mean,1997,Amazonia,22.2491351027093,22.442755255683203,-0.193620152973903
tmin_mean,1997,Colombia,20.78183316386327,21.081110353940094,-0.2992771900768254
tmin_mean,1998,Caribe,24.057779931865916,23.19093628990174,0.8668436419641772
tmin_mean,1998,Andina,17.677187536174614,16.42009407699105,1.2570934591835652
tmin_mean,1998,Pacifica,20.34530022571702,19.23555770404877,1.1097425216682488
tmin_mean,1998,Orinoquia,23.529408574257218,22.81421790795242,0.7151906663047995
tmin_mean,1998,Amazonia,23.282184173952217,22.442755255683203,0.8394289182690144
tmin_mean,1998,Colombia,22.00672884934706,21.081110353940094,0.9256184954069653
tmin_mean,1999,Caribe,22.356321431832306,23.19093628990174,-0.8346148580694326
tmin_mean,1999,Andina,15.613079060890977,16.42009407699105,-0.8070150161000722
tmin_mean,1999,Pacifica,18.54661041410649,19.23555770404877,-0.6889472899422806
tmin_mean,1999,Orinoquia,21.829950334272635,22.81421790795242,-0.9842675736797837
tmin_mean,1999,Amazonia,22.005776227713014,22.442755255683203,-0.43697902797018884
tmin_mean,1999,Colombia,20.374789386225892,21.081110353940094,-0.7063209677142019
tmin_mean,2000,Caribe,22.204755073095267,23.19093628990174,-0.9861812168064716
tmin_mean,2000,Andina,15.45339152575123,16.42009407699105,-0.966702551239818
tmin_mean,2000,Pacifica,18.369846373110878,19.23555770404877,-0.8657113309378914
tmin_mean,2000,Orinoquia,22.665238774294334,22.81421790795242,-0.14897913365808435
tmin_mean,2000,Amazonia,21.933652126634247,22.442755255683203,-0.509103129048956
tmin_mean,2000,Colombia,20.47149986072182,21.081110353940094,-0.6096104932182733
tmin_mean,2001,Caribe,22.379898821428775,23.19093628990174,-0.8110374684729642
tmin_mean,2001,Andina,15.738616368323372,16.42009407699105,-0.6814777086676767
tmin_mean,2001,Pacifica,18.682430655631915,19.23555770404877,-0.5531270484168544
tmin_mean,2001,Orinoquia,22.25946138881301,22.81421790795242,-0.5547565191394099
tmin_mean,2001,Amazonia,22.013287182325257,22.442755255683203,-0.42946807335794546
tmin_mean,2001,Colombia,20.517233491637388,21.081110353940094,-0.5638768623027062
tmin_mean,2002,Caribe,23.273240567561587,23.19093628990174,0.08230427765984771
tmin_mean,2002,Andina,16.399349960142057,16.42009407699105,-0.020744116848991467
tmin_mean,2002,Pacifica,19.31193367482169,19.23555770404877,0.07637597077292213
tmin_mean,2002,Orinoquia,22.56454466157764,22.81421790795242,-0.24967324637477972
tmin_mean,2002,Amazonia,22.231352579130757,22.442755255683203,-0.2114026765524457
tmin_mean,2002,Colombia,20.962915881240804,21.081110353940094,-0.11819447269929029
tmin_mean,2003,Caribe,23.31160145484963,23.19093628990174,0.1206651649478907
tmin_mean,2003,Andina,16.467725923686945,16.42009407699105,0.047631846695896485
tmin_mean,2003,Pacifica,19.3103611506725,19.23555770404877,0.07480344662372929
tmin_mean,2003,Orinoquia,22.97591790152842,22.81421790795242,0.16169999357600062
tmin_mean,2003,Amazonia,22.389906365911205,22.442755255683203,-0.05284888977199742
tmin_mean,2003,Colombia,21.13025633187294,21.081110353940094,0.04914597793284514
tmin_mean,2004,Caribe,23.76514764709076,23.19093628990174,0.5742113571890215
tmin_mean,2004,Andina,16.707277018263973,16.42009407699105,0.2871829412729241
tmin_mean,2004,Pacifica,19.455106772078544,19.23555770404877,0.21954906802977447
tmin_mean,2004,Orinoquia,22.619539799015403,22.81421790795242,-0.19467810893701554
tmin_mean,2004,Amazonia,22.39285939291276,22.442755255683203,-0.04989586277044111
tmin_mean,2004,Colombia,21.164124165315513,21.081110353940094,0.08301381137541952
tmin_mean,2005,Caribe,23.788938424811093,23.19093628990174,0.598002134909354
tmin_mean,2005,Andina,16.525223348174926,16.42009407699105,0.10512927118387694
tmin_mean,2005,Pacifica,19.164941829250196,19.23555770404877,-0.07061587479857323
tmin_mean,2005,Orinoquia,22.967531823915106,22.81421790795242,0.15331391596268773
tmin_mean,2005,Amazonia,22.74971232737107,22.442755255683203,0.3069570716878687
tmin_mean,2005,Colombia,21.30512561285848,21.081110353940094,0.22401525891838503
tmin_mean,2006,Caribe,23.06134331318884,23.19093628990174,-0.1295929767128996
tmin_mean,2006,Andina,16.174046552142897,16.42009407699105,-0.2460475248481515
tmin_mean,2006,Pacifica,19.024898157489318,19.23555770404877,-0.21065954655945163
tmin_mean,2006,Orinoquia,22.47515609217697,22.81421790795242,-0.33906181577544814
tmin_mean,2006,Amazonia,22.26069694065304,22.442755255683203,-0.18205831503016157
tmin_mean,2006,Colombia,20.853604694290084,21.081110353940094,-0.22750565965001002
tmin_mean,2007,Caribe,23.277385470308957,23.19093628990174,0.08644918040721805
tmin_mean,2007,Andina,16.4765805231521,16.42009407699105,0.056486446161052584
tmin_mean,2007,Pacifica,19.153888112585822,19.23555770404877,-0.08166959146294772
tmin_mean,2007,Orinoquia,23.186048242083107,22.81421790795242,0.37183033413068856
tmin_mean,2007,Amazonia,22.534362242187584,22.442755255683203,0.09160698650438093
tmin_mean,2007,Colombia,21.21005216077639,21.081110353940094,0.12894180683629486
tmin_mean,2008,Caribe,22.495619280903227,23.19093628990174,-0.6953170089985115
tmin_mean,2008,Andina,15.521031468704933,16.42009407699105,-0.8990626082861155
tmin_mean,2008,Pacifica,18.40513980001881,19.23555770404877,-0.8304179040299609
tmin_mean,2008,Orinoquia,22.696534668927736,22.81421790795242,-0.11768323902468225
tmin_mean,2008,Amazonia,21.992323491638828,22.442755255683203,-0.45043176404437446
tmin_mean,2008,Colombia,20.5493353018086,21.081110353940094,-0.5317750521314935
tmin_mean,2009,Caribe,22.57714460570641,23.19093628990174,-0.6137916841953306
tmin_mean,2009,Andina,16.04322724993482,16.42009407699105,-0.3768668270562294
tmin_mean,2009,Pacifica,18.982072360862094,19.23555770404877,-0.25348534318667504
tmin_mean,2009,Orinoquia,22.56075885531508,22.81421790795242,-0.25345905263733925
tmin_mean,2009,Amazonia,22.192213585279113,22.442755255683203,-0.2505416704040897
tmin_mean,2009,Colombia,20.76388281935434,21.081110353940094,-0.31722753458575426
tmin_mean,2010,Caribe,23.982256814249535,23.19093628990174,0.7913205243477961
tmin_mean,2010,Andina,17.316254188597803,16.42009407699105,0.8961601116067541
tmin_mean,2010,Pacifica,19.954097142441316,19.23555770404877,0.718539438392547
tmin_mean,2010,Orinoquia,23.34945735120957,22.81421790795242,0.5352394432571508
tmin_mean,2010,Amazonia,23.28107086015816,22.442755255683203,0.8383156044749569
tmin_mean,2010,Colombia,21.84342749820461,21.081110353940094,0.7623171442645145
tmin_mean,2011,Caribe,22.155770689968463,23.19093628990174,-1.0351655999332756
tmin_mean,2011,Andina,15.674760719281418,16.42009407699105,-0.7453333577096313
tmin_mean,2011,Pacifica,18.612033190219197,19.23555770404877,-0.6235245138295724
tmin_mean,2011,Orinoquia,22.354608322356246,22.81421790795242,-0.4596095855961728
tmin_mean,2011,Amazonia,22.19462225235577,22.442755255683203,-0.24813300332743182
tmin_mean,2011,Colombia,20.557712677151248,21.081110353940094,-0.5233976767888464
tmin_mean,2012,Caribe,23.156305916418265,23.19093628990174,-0.03463037348347342
tmin_mean,2012,Andina,16.05181459193127,16.42009407699105,-0.36827948505978014
tmin_mean,2012,Pacifica,19.110377612022646,19.23555770404877,-0.1251800920261239
tmin_mean,2012,Orinoquia,22.228147237605192,22.81421790795242,-0.586070670347226
tmin_mean,2012,Amazonia,21.817285215258632,22.442755255683203,-0.6254700404245703
tmin_mean,2012,Colombia,20.636293273173045,21.081110353940094,-0.4448170807670486
tmin_mean,2013,Caribe,23.486847441451882,23.19093628990174,0.29591115155014336
tmin_mean,2013,Andina,16.745900502687526,16.42009407699105,0.3258064256964772
tmin_mean,2013,Pacifica,19.515170171873127,19.23555770404877,0.2796124678243572
tmin_mean,2013,Orinoquia,22.821301124754854,22.81421790795242,0.007083216802435288
tmin_mean,2013,Amazonia,22.496683657261904,22.442755255683203,0.05392840157870182
tmin_mean,2013,Colombia,21.229603591924853,21.081110353940094,0.14849323798475922
tmin_mean,2014,Caribe,23.206300389727822,23.19093628990174,0.015364099826083333
tmin_mean,2014,Andina,16.483185236738347,16.42009407699105,0.06309115974729806
tmin_mean,2014,Pacifica,19.16908321574066,19.23555770404877,-0.06647448830810987
tmin_mean,2014,Orinoquia,22.86102071060756,22.81421790795242,0.04680280265514014
tmin_mean,2014,Amazonia,22.30848421053818,22.442755255683203,-0.13427104514502375
tmin_mean,2014,Colombia,21.050975458906134,21.081110353940094,-0.030134895033960163
tmin_mean,2015,Caribe,23.46997591937573,23.19093628990174,0.2790396294739921
tmin_mean,2015,Andina,16.657097726920473,16.42009407699105,0.2370036499294237
tmin_mean,2015,Pacifica,19.419874278940192,19.23555770404877,0.1843165748914224
tmin_mean,2015,Orinoquia,23.219943797588304,22.81421790795242,0.4057258896358853
tmin_mean,2015,Amazonia,22.45833068283936,22.442755255683203,0.015575427156157673
tmin_mean,2015,Colombia,21.27695393340793,21.081110353940094,0.19584357946783726
tmin_mean,2016,Caribe,24.78534524246649,23.19093628990174,1.594408952564752
tmin_mean,2016,Andina,17.914372791234282,16.42009407699105,1.494278714243233
tmin_mean,2016,Pacifica,20.269130231550445,19.23555770404877,1.0335725275016756
tmin_mean,2016,Orinoquia,24.214264389702343,22.81421790795242,1.400046481749925
tmin_mean,2016,Amazonia,23.391883879364432,22.442755255683203,0.9491286236812293
tmin_mean,2016,Colombia,22.32158447082106,21.081110353940094,1.2404741168809643
tmin_mean,2017,Caribe,23.447823785181214,23.19093628990174,0.2568874952794751
tmin_mean,2017,Andina,16.502141726188935,16.42009407699105,0.08204764919788587
tmin_mean,2017,Pacifica,19.33895880665274,19.23555770404877,0.1034011026039714
tmin_mean,2017,Orinoquia,22.76278916762643,22.81421790795242,-0.05142874032598854
tmin_mean,2017,Amazonia,22.412498599303554,22.442755255683203,-0.030256656379648916
tmin_mean,2017,Colombia,21.115026259181725,21.081110353940094,0.03391590524163135
tmin_mean,2018,Caribe,23.540159223551836,23.19093628990174,0.34922293365009693
tmin_mean,2018,Andina,16.551372657555035,16.42009407699105,0.13127858056398622
tmin_mean,2018,Pacifica,19.300430851702142,19.23555770404877,0.0648731476533726
tmin_mean,2018,Orinoquia,23.307338500330587,22.81421790795242,0.49312059237816896
tmin_mean,2018,Amazonia,22.682836974690762,22.442755255683203,0.24008171900755926
tmin_mean,2018,Colombia,21.350587372425718,21.081110353940094,0.2694770184856239
tmin_mean,2019,Caribe,23.979352921400224,23.19093628990174,0.7884166314984853
tmin_mean,2019,Andina,17.169270724242118,16.42009407699105,0.749176647251069
tmin_mean,2019,Pacifica,19.880247162517275,19.23555770404877,0.6446894584685054
tmin_mean,2019,Orinoquia,23.775616725504833,22.81421790795242,0.9613988175524142
tmin_mean,2019,Amazonia,22.778004685037153,22.442755255683203,0.33524942935395075
tmin_mean,2019,Colombia,21.72478777926171,21.081110353940094,0.6436774253216164
tmin_mean,2020,Caribe,23.886461023459947,23.19093628990174,0.6955247335582087
tmin_mean,2020,Andina,17.109961556870907,16.42009407699105,0.6898674798798581
tmin_mean,2020,Pacifica,19.771362822616975,19.23555770404877,0.5358051185682058
tmin_mean,2020,Orinoquia,24.13556600455436,22.81421790795242,1.321348096601941
tmin_mean,2020,Amazonia,23.2993272559425,22.442755255683203,0.8565720002592982
tmin_mean,2020,Colombia,21.95751313296701,21.081110353940094,0.8764027790269147
tmin_mean,2021,Caribe,23.205088712445875,23.19093628990174,0.014152422544135845
tmin_mean,2021,Andina,16.19484593753497,16.42009407699105,-0.22524813945607747
tmin_mean,2021,Pacifica,19.059880188710494,19.23555770404877,-0.17567751533827547
tmin_mean,2021,Orinoquia,22.62354135390791,22.81421790795242,-0.1906765540445079
tmin_mean,2021,Amazonia,22.12669529260321,22.442755255683203,-0.3160599630799936
tmin_mean,2021,Colombia,20.863943929604137,21.081110353940094,-0.21716642433595723
tmin_mean,2022,Caribe,23.04982196342976,23.19093628990174,-0.1411143264719783
tmin_mean,2022,Andina,16.231312234076306,16.42009407699105,-0.18878184291474298
tmin_mean,2022,Pacifica,19.042939067212714,19.23555770404877,-0.1926186368360554
tmin_mean,2022,Orinoquia,22.8596455640062,22.81421790795242,0.04542765605378207
tmin_mean,2022,Amazonia,22.311518313191517,22.442755255683203,-0.13123694249168594
tmin_mean,2022,Colombia,20.97097392281364,21.081110353940094,-0.11013643112645255
tmin_mean,2023,Caribe,23.002396763220688,23.19093628990174,-0.18853952668105123
tmin_mean,2023,Andina,16.3111847269793,16.42009407699105,-0.10890935001174995
tmin_mean,2023,Pacifica,19.125539719118272,19.23555770404877,-0.11001798493049719
tmin_mean,2023,Orinoquia,22.71500326671703,22.81421790795242,-0.09921464123538826
tmin_mean,2023,Amazonia,22.36061728581368,22.442755255683203,-0.08213796986952104
tmin_mean,2023,Colombia,20.97479367941727,21.081110353940094,-0.10631667452282301
tmin_mean,2024,Caribe,24.654747432054137,23.19093628990174,1.463811142152398
tmin_mean,2024,Andina,17.800504041801567,16.42009407699105,1.380409964810518
tmin_mean,2024,Pacifica,20.4027497223302,19.23555770404877,1.1671920182814297
tmin_mean,2024,Orinoquia,24.572857952530967,22.81421790795242,1.7586400445785486
tmin_mean,2024,Amazonia,23.773389156072135,22.442755255683203,1.330633900388932
tmin_mean,2024,Colombia,22.51598619041348,21.081110353940094,1.4348758364733847
tmin_mean,2025,Caribe,23.669633554216816,23.19093628990174,0.47869726431507686
tmin_mean,2025,Andina,16.59412304832438,16.42009407699105,0.17402897133333184
tmin_mean,2025,Pacifica,19.446479448182977,19.23555770404877,0.2109217441342075
tmin_mean,2025,Orinoquia,23.210713171057442,22.81421790795242,0.3964952631050238
tmin_mean,2025,Amazonia,22.712760346651503,22.442755255683203,0.2700050909683007
tmin_mean,2025,Colombia,21.378164811264604,21.081110353940094,0.29705445732450997
tmin_mean,2026,Caribe,23.069583462078963,23.19093628990174,-0.12135282782277557
tmin_mean,2026,Andina,16.539240809972725,16.42009407699105,0.119146732981676
tmin_mean,2026,Pacifica,19.587684290917117,19.23555770404877,0.35212658686834786
tmin_mean,2026,Orinoquia,23.985164931201503,22.81421790795242,1.1709470232490844
tmin_mean,2026,Amazonia,23.241583438529457,22.442755255683203,0.798828182846254
tmin_mean,2026,Colombia,21.678860357503464,21.081110353940094,0.5977500035633696
