variable,year,region,value,clim,anomaly
tmean,2004,Amazonia,25.088317546114972,24.668468378756078,0.419849167358894
tmean,2004,Colombia,23.665379074833336,23.542525731454077,0.12285334337925846
tmean,2005,Caribe,26.24905398631375,25.960166046773757,0.28888793953999325
tmean,2005,Andina,19.959547382295767,19.501129593757398,0.45841778853836956
tmean,2005,Pacifica,21.642490041337457,21.399652218618144,0.24283782271931287
tmean,2005,Orinoquia,25.043031230181526,25.099789375818926,-0.05675814563739934
tmean,2005,Amazonia,24.75932839620365,24.668468378756078,0.09086001744757155
tmean,2005,Colombia,23.71074232486691,23.542525731454077,0.1682165934128328
tmean,2006,Caribe,25.155645867880118,25.960166046773757,-0.8045201788936396
tmean,2006,Andina,18.916542932756084,19.501129593757398,-0.584586661001314
tmean,2006,Pacifica,21.00701872590495,21.399652218618144,-0.3926334927131947
tmean,2006,Orinoquia,25.268870132969123,25.099789375818926,0.16908075715019777
tmean,2006,Amazonia,24.7136520160851,24.668468378756078,0.04518363732902131
tmean,2006,Colombia,23.34887536765732,23.542525731454077,-0.19365036379675615
tmean,2007,Caribe,25.339993637432922,25.960166046773757,-0.6201724093408352
tmean,2007,Andina,19.309020064192318,19.501129593757398,-0.1921095295650801
tmean,2007,Pacifica,21.141845790245956,21.399652218618144,-0.2578064283721879
tmean,2007,Orinoquia,25.033373918418373,25.099789375818926,-0.06641545740055221
tmean,2007,Amazonia,24.72363790916248,24.668468378756078,0.0551695304064026
tmean,2007,Colombia,23.411245530623788,23.542525731454077,-0.13128020083028957
tmean,2008,Caribe,25.532180443050912,25.960166046773757,-0.42798560372284555
tmean,2008,Andina,18.893120357208574,19.501129593757398,-0.6080092365488241
tmean,2008,Pacifica,20.94706641744035,21.399652218618144,-0.45258580117779346
tmean,2008,Orinoquia,25.69487253475013,25.099789375818926,0.5950831589312031
tmean,2008,Amazonia,24.81157751950067,24.668468378756078,0.1431091407445919
tmean,2008,Colombia,23.511797991597284,23.542525731454077,-0.030727739856793335
tmean,2009,Caribe,26.118280423724844,25.960166046773757,0.15811437695108665
tmean,2009,Andina,19.35779764752824,19.501129593757398,-0.14333194622915713
tmean,2009,Pacifica,21.29790281506183,21.399652218618144,-0.10174940355631534
tmean,2009,Orinoquia,25.241169866535575,25.099789375818926,0.14138049071664938
tmean,2009,Amazonia,24.605993666835317,24.668468378756078,-0.062474711920760484
tmean,2009,Colombia,23.53116233442368,23.542525731454077,-0.011363397030397238
tmean,2010,Caribe,26.21481891101728,25.960166046773757,0.2546528642435213
tmean,2010,Andina,19.952630055130598,19.501129593757398,0.4515004613732003
tmean,2010,Pacifica,21.850906624608562,21.399652218618144,0.45125440599041866
tmean,2010,Orinoquia,25.292151585392926,25.099789375818926,0.19236220957400008
tmean,2010,Amazonia,25.229029439849146,24.668468378756078,0.5605610610930682
tmean,2010,Colombia,23.9515369002675,23.542525731454077,0.4090111688134215
tmean,2011,Caribe,24.88036453749655,25.960166046773757,-1.0798015092772069
tmean,2011,Andina,18.69065973132839,19.501129593757398,-0.8104698624290059
tmean,2011,Pacifica,20.967866880801626,21.399652218618144,-0.4317853378165175
tmean,2011,Orinoquia,24.674991313803638,25.099789375818926,-0.424798062015288
tmean,2011,Amazonia,24.376455485540404,24.668468378756078,-0.2920128932156736
tmean,2011,Colombia,23.014656003248007,23.542525731454077,-0.5278697282060705
tmean,2012,Caribe,24.88213039692804,25.960166046773757,-1.0780356498457166
tmean,2012,Andina,18.804408393768625,19.501129593757398,-0.6967211999887724
tmean,2012,Pacifica,21.175260013990265,21.399652218618144,-0.224392204627879
tmean,2012,Orinoquia,24.38184276125706,25.099789375818926,-0.717946614561864
tmean,2012,Amazonia,24.515416055669228,24.668468378756078,-0.15305232308685035
tmean,2012,Colombia,23.042401046638627,23.542525731454077,-0.5001246848154501
tmean,2013,Caribe,26.23264331173752,25.960166046773757,0.27247726496376146
tmean,2013,Andina,19.936978238381197,19.501129593757398,0.4358486446237997
tmean,2013,Pacifica,21.554505611054015,21.399652218618144,0.15485339243587148
tmean,2013,Orinoquia,25.475850214602765,25.099789375818926,0.37606083878383956
tmean,2013,Amazonia,24.958967392230644,24.668468378756078,0.29049901347456597
tmean,2013,Colombia,23.864093374092608,23.542525731454077,0.32156764263853077
tmean,2014,Caribe,26.713820961595076,25.960166046773757,0.7536549148213183
tmean,2014,Andina,20.017072486597858,19.501129593757398,0.5159428928404601
tmean,2014,Pacifica,21.63105641052256,21.399652218618144,0.2314041919044172
tmean,2014,Orinoquia,25.06844332146534,25.099789375818926,-0.03134605435358395
tmean,2014,Amazonia,24.566095748734593,24.668468378756078,-0.10237263002148467
tmean,2014,Colombia,23.71041576980202,23.542525731454077,0.16789003834794158
tmean,2015,Caribe,26.492488373069452,25.960166046773757,0.5323223262956951
tmean,2015,Andina,19.70334389683476,19.501129593757398,0.202214303077362
tmean,2015,Pacifica,21.641556119991765,21.399652218618144,0.24190390137362172
tmean,2015,Orinoquia,25.182017967435442,25.099789375818926,0.08222859161651641
tmean,2015,Amazonia,24.53440457150641,24.668468378756078,-0.13406380724966738
tmean,2015,Colombia,23.63975993131192,23.542525731454077,0.09723419985784432
tmean,2016,Caribe,26.898747773049603,25.960166046773757,0.9385817262758458
tmean,2016,Andina,20.41177120062249,19.501129593757398,0.9106416068650915
tmean,2016,Pacifica,22.207447937911734,21.399652218618144,0.8077957192935905
tmean,2016,Orinoquia,25.55764096805595,25.099789375818926,0.45785159223702365
tmean,2016,Amazonia,25.20576087309056,24.668468378756078,0.5372924943344835
tmean,2016,Colombia,24.2097032460176,23.542525731454077,0.667177514563523
tmean,2017,Caribe,26.98058157978373,25.960166046773757,1.0204155330099738
tmean,2017,Andina,20.017132086045066,19.501129593757398,0.5160024922876687
tmean,2017,Pacifica,21.967290296616287,21.399652218618144,0.5676380779981436
tmean,2017,Orinoquia,25.5954942198214,25.099789375818926,0.49570484400247494
tmean,2017,Amazonia,25.082824048665668,24.668468378756078,0.4143556699095896
tmean,2017,Colombia,24.080388402794302,23.542525731454077,0.5378626713402248
tmean,2018,Caribe,26.0962368127322,25.960166046773757,0.13607076595844347
tmean,2018,Andina,19.2203414656189,19.501129593757398,-0.2807881281384965
tmean,2018,Pacifica,21.31845494728193,21.399652218618144,-0.08119727133621524
tmean,2018,Orinoquia,24.678314458200255,25.099789375818926,-0.42147491761867073
tmean,2018,Amazonia,24.345807387706,24.668468378756078,-0.3226609910500784
tmean,2018,Colombia,23.283705366004884,23.542525731454077,-0.25882036544919274
tmean,2019,Caribe,26.970111953522036,25.960166046773757,1.0099459067482783
tmean,2019,Andina,20.15918056719349,19.501129593757398,0.6580509734360938
tmean,2019,Pacifica,21.978724349582965,21.399652218618144,0.5790721309648212
tmean,2019,Orinoquia,25.766584755341512,25.099789375818926,0.6667953795225863
tmean,2019,Amazonia,25.35654095306053,24.668468378756078,0.6880725743044529
tmean,2019,Colombia,24.24425511175846,23.542525731454077,0.701729380304382
tmean,2020,Caribe,27.360288280393245,25.960166046773757,1.4001222336194878
tmean,2020,Andina,20.48722978089043,19.501129593757398,0.986100187133033
tmean,2020,Pacifica,21.770622927903926,21.399652218618144,0.3709707092857819
tmean,2020,Orinoquia,26.385313694364925,25.099789375818926,1.285524318545999
tmean,2020,Amazonia,25.431273107692274,24.668468378756078,0.7628047289361959
tmean,2020,Colombia,24.496983681752457,23.542525731454077,0.9544579502983801
tmean,2021,Caribe,25.956214216536335,25.960166046773757,-0.003951830237422627
tmean,2021,Andina,19.602579117266483,19.501129593757398,0.10144952350908554
tmean,2021,Pacifica,21.33822717085581,21.399652218618144,-0.06142504776233437
tmean,2021,Orinoquia,25.057561769233377,25.099789375818926,-0.04222760658554847
tmean,2021,Amazonia,24.601340449845896,24.668468378756078,-0.06712792891018182
tmean,2021,Colombia,23.52182473943161,23.542525731454077,-0.02070099202246567
tmean,2022,Caribe,25.62281352028674,25.960166046773757,-0.33735252648701675
tmean,2022,Andina,19.346780895929804,19.501129593757398,-0.15434869782759364
tmean,2022,Pacifica,21.24004454159528,21.399652218618144,-0.15960767702286205
tmean,2022,Orinoquia,25.403745827057683,25.099789375818926,0.3039564512387578
tmean,2022,Amazonia,24.747496871557587,24.668468378756078,0.07902849280150903
tmean,2022,Colombia,23.55396944155615,23.542525731454077,0.011443710102071236
tmean,2023,Caribe,26.593312993858042,25.960166046773757,0.6331469470842848
tmean,2023,Andina,19.455796931107624,19.501129593757398,-0.045332662649773425
tmean,2023,Pacifica,21.66634524354063,21.399652218618144,0.2666930249224855
tmean,2023,Orinoquia,25.78945422725081,25.099789375818926,0.6896648514318855
tmean,2023,Amazonia,24.921662244183725,24.668468378756078,0.2531938654276473
tmean,2023,Colombia,23.88083410498324,23.542525731454077,0.33830837352916276
tmean,2024,Caribe,27.69782209667609,25.960166046773757,1.7376560499023341
tmean,2024,Andina,20.723392327389785,19.501129593757398,1.2222627336323875
tmean,2024,Pacifica,22.290445745889663,21.399652218618144,0.8907935272715193
tmean,2024,Orinoquia,26.87037317561436,25.099789375818926,1.7705837997954355
tmean,2024,Amazonia,26.197338329783975,24.668468378756078,1.5288699510278967
tmean,2024,Colombia,25.02010646313106,23.542525731454077,1.4775807316769836
tmean,2025,Caribe,26.34193752593046,25.960166046773757,0.3817714791567042
tmean,2025,Andina,19.683737187383898,19.501129593757398,0.18260759362649992
tmean,2025,Pacifica,21.804735486608163,21.399652218618144,0.4050832679900189
tmean,2025,Orinoquia,25.33990132327487,25.099789375818926,0.24011194745594366
tmean,2025,Amazonia,25.116106791863086,24.668468378756078,0.4476384131070077
tmean,2025,Colombia,23.87896515855342,23.542525731454077,0.33643942709934294
tmean,2026,Caribe,26.1110097354373,25.960166046773757,0.15084368866354225
tmean,2026,Andina,19.502203955840216,19.501129593757398,0.00107436208281797
tmean,2026,Pacifica,22.027606098774818,21.399652218618144,0.6279538801566744
tmean,2026,Orinoquia,25.497704944432567,25.099789375818926,0.39791556861364086
tmean,2026,Amazonia,25.403365649067325,24.668468378756078,0.7348972703112473
tmean,2026,Colombia,23.979490740776907,23.542525731454077,0.43696500932282945
tmax_mean,1991,Caribe,29.71181919906516,29.976473688334675,-0.26465448926951396
tmax_mean,1991,Andina,23.02663496033987,23.60808864832724,-0.58145368798737
tmax_mean,1991,Pacifica,24.377073344647474,24.688539020561606,-0.3114656759141319
tmax_mean,1991,Orinoquia,27.95450937306098,28.975735702487654,-1.0212263294266748
tmax_mean,1991,Amazonia,27.98818559585918,28.620637297298824,-0.6324517014396456
tmax_mean,1991,Colombia,26.808074813762993,27.442406759284026,-0.6343319455210334
tmax_mean,1992,Caribe,30.151680181173038,29.976473688334675,0.1752064928383632
tmax_mean,1992,Andina,23.90345561081227,23.60808864832724,0.2953669624850299
tmax_mean,1992,Pacifica,24.924858682163194,24.688539020561606,0.23631966160158768
tmax_mean,1992,Orinoquia,29.080174536436882,28.975735702487654,0.10443883394922793
tmax_mean,1992,Amazonia,28.907802872237948,28.620637297298824,0.28716557493912376
tmax_mean,1992,Colombia,27.671428093488167,27.442406759284026,0.22902133420414117
tmax_mean,1993,Caribe,28.91148280684691,29.976473688334675,-1.0649908814877662
tmax_mean,1993,Andina,23.085585799171714,23.60808864832724,-0.5225028491555257
tmax_mean,1993,Pacifica,24.65787984868568,24.688539020561606,-0.03065917187592504
tmax_mean,1993,Orinoquia,28.43009958185704,28.975735702487654,-0.5456361206306148
tmax_mean,1993,Amazonia,27.938044166770176,28.620637297298824,-0.6825931305286481
tmax_mean,1993,Colombia,26.85048110762767,27.442406759284026,-0.5919256516563571
tmax_mean,1994,Caribe,29.021363450743372,29.976473688334675,-0.9551102375913025
tmax_mean,1994,Andina,22.756635724223333,23.60808864832724,-0.8514529241039064
tmax_mean,1994,Pacifica,24.15752270130641,24.688539020561606,-0.5310163192551975
tmax_mean,1994,Orinoquia,28.286481757046893,28.975735702487654,-0.6892539454407611
tmax_mean,1994,Amazonia,27.805723989248833,28.620637297298824,-0.8149133080499915
tmax_mean,1994,Colombia,26.664149060925734,27.442406759284026,-0.7782576983582921
tmax_mean,1995,Caribe,30.216701259901605,29.976473688334675,0.24022757156692975
tmax_mean,1995,Andina,23.704094775634193,23.60808864832724,0.09600612730695346
tmax_mean,1995,Pacifica,24.35239006479489,24.688539020561606,-0.336148955766717
tmax_mean,1995,Orinoquia,29.644462803499454,28.975735702487654,0.6687271010118003
tmax_mean,1995,Amazonia,28.67508970028207,28.620637297298824,0.0544524029832445
tmax_mean,1995,Colombia,27.622965279953068,27.442406759284026,0.18055852066904166
tmax_mean,1996,Caribe,29.693955694285755,29.976473688334675,-0.28251799404892
tmax_mean,1996,Andina,23.256001705975834,23.60808864832724,-0.3520869423514057
tmax_mean,1996,Pacifica,24.241445278611486,24.688539020561606,-0.44709374195011975
tmax_mean,1996,Orinoquia,29.78292590060819,28.975735702487654,0.8071901981205372
tmax_mean,1996,Amazonia,28.81965533986147,28.620637297298824,0.19901804256264555
tmax_mean,1996,Colombia,27.546885745687458,27.442406759284026,0.10447898640343212
tmax_mean,1997,Caribe,30.091197936350923,29.976473688334675,0.11472424801624825
tmax_mean,1997,Andina,23.57664028055467,23.60808864832724,-0.031448367772568986
tmax_mean,1997,Pacifica,24.67689209900051,24.688539020561606,-0.011646921561094814
tmax_mean,1997,Orinoquia,28.8650623675124,28.975735702487654,-0.11067333497525311
tmax_mean,1997,Amazonia,28.27416314537331,28.620637297298824,-0.3464741519255128
tmax_mean,1997,Colombia,27.299891147658627,27.442406759284026,-0.14251561162539872
tmax_mean,1998,Caribe,30.289474744689425,29.976473688334675,0.31300105635475006
tmax_mean,1998,Andina,24.400735894902738,23.60808864832724,0.7926472465754983
tmax_mean,1998,Pacifica,25.66424699867939,24.688539020561606,0.9757079781177822
tmax_mean,1998,Orinoquia,29.067832807614245,28.975735702487654,0.09209710512659086
tmax_mean,1998,Amazonia,28.962131108544696,28.620637297298824,0.3414938112458721
tmax_mean,1998,Colombia,27.881663364289018,27.442406759284026,0.4392566050049922
tmax_mean,1999,Caribe,29.395802997407475,29.976473688334675,-0.5806706909271995
tmax_mean,1999,Andina,22.94055688680781,23.60808864832724,-0.6675317615194309
tmax_mean,1999,Pacifica,24.043671612453856,24.688539020561606,-0.6448674081077499
tmax_mean,1999,Orinoquia,27.458024375665925,28.975735702487654,-1.517711326821729
tmax_mean,1999,Amazonia,27.097962369109663,28.620637297298824,-1.5226749281891614
tmax_mean,1999,Colombia,26.290541841147565,27.442406759284026,-1.1518649181364609
tmax_mean,2000,Caribe,29.731419683924173,29.976473688334675,-0.24505400441050185
tmax_mean,2000,Andina,23.051776886396024,23.60808864832724,-0.5563117619312159
tmax_mean,2000,Pacifica,23.944890750652302,24.688539020561606,-0.7436482699093041
tmax_mean,2000,Orinoquia,28.292134779190075,28.975735702487654,-0.683600923297579
tmax_mean,2000,Amazonia,27.59967483057805,28.620637297298824,-1.0209624667207748
tmax_mean,2000,Colombia,26.706995101647138,27.442406759284026,-0.7354116576368881
tmax_mean,2001,Caribe,30.156538607653744,29.976473688334675,0.18006491931906865
tmax_mean,2001,Andina,24.04709179692198,23.60808864832724,0.43900314859473966
tmax_mean,2001,Pacifica,24.68175607978351,24.688539020561606,-0.006782940778094826
tmax_mean,2001,Orinoquia,29.21604117022629,28.975735702487654,0.24030546773863648
tmax_mean,2001,Amazonia,28.68622006758895,28.620637297298824,0.06558277029012416
tmax_mean,2001,Colombia,27.625860176679456,27.442406759284026,0.1834534173954303
tmax_mean,2002,Caribe,29.800270905280378,29.976473688334675,-0.17620278305429693
tmax_mean,2002,Andina,23.092211841164502,23.60808864832724,-0.5158768071627371
tmax_mean,2002,Pacifica,24.544763390976282,24.688539020561606,-0.14377562958532408
tmax_mean,2002,Orinoquia,28.114134571348245,28.975735702487654,-0.861601131139409
tmax_mean,2002,Amazonia,28.334862738175957,28.620637297298824,-0.2857745591228671
tmax_mean,2002,Colombia,27.008470263077754,27.442406759284026,-0.4339364962062717
tmax_mean,2003,Caribe,29.938313869168013,29.976473688334675,-0.03815981916666189
tmax_mean,2003,Andina,23.7083990682414,23.60808864832724,0.1003104199141589
tmax_mean,2003,Pacifica,24.772580135775893,24.688539020561606,0.08404111521428703
tmax_mean,2003,Orinoquia,28.892292173404883,28.975735702487654,-0.0834435290827713
tmax_mean,2003,Amazonia,28.32295183616209,28.620637297298824,-0.29768546113673366
tmax_mean,2003,Colombia,27.342404790332267,27.442406759284026,-0.10000196895175861
tmax_mean,2004,Caribe,29.55079462011857,29.976473688334675,-0.42567906821610535
tmax_mean,2004,Andina,23.628286124731652,23.60808864832724,0.020197476404412384
tmax_mean,2004,Pacifica,24.642005947172496,24.688539020561606,-0.04653307338911006
tmax_mean,2004,Orinoquia,28.993253536925238,28.975735702487654,0.0175178344375837
tmax_mean,2004,Amazonia,29.30838792796705,28.620637297298824,0.6877506306682264
tmax_mean,2004,Colombia,27.641133025683647,27.442406759284026,0.1987262663996212
tmax_mean,2005,Caribe,30.127802081271074,29.976473688334675,0.15132839293639933
tmax_mean,2005,Andina,24.13972410322079,23.60808864832724,0.53163545489355
tmax_mean,2005,Pacifica,24.91078922125721,24.688539020561606,0.22225020069560486
tmax_mean,2005,Orinoquia,28.858579008960312,28.975735702487654,-0.11715669352734182
tmax_mean,2005,Amazonia,28.655765945292437,28.620637297298824,0.035128647993612816
tmax_mean,2005,Colombia,27.573703441289734,27.442406759284026,0.13129668200570777
tmax_mean,2006,Caribe,28.772115328735158,29.976473688334675,-1.2043583595995173
tmax_mean,2006,Andina,22.76440275521322,23.60808864832724,-0.8436858931140208
tmax_mean,2006,Pacifica,24.195214551609357,24.688539020561606,-0.4933244689522489
tmax_mean,2006,Orinoquia,29.33302193825451,28.975735702487654,0.3572862357668569
tmax_mean,2006,Amazonia,28.82603555185556,28.620637297298824,0.20539825455673721
tmax_mean,2006,Colombia,27.24153809816705,27.442406759284026,-0.20086866111697432
tmax_mean,2007,Caribe,28.969050065346785,29.976473688334675,-1.00742362298789
tmax_mean,2007,Andina,23.34684547554722,23.60808864832724,-0.26124317278001996
tmax_mean,2007,Pacifica,24.326994658795158,24.688539020561606,-0.3615443617664482
tmax_mean,2007,Orinoquia,28.967022390348514,28.975735702487654,-0.008713312139139617
tmax_mean,2007,Amazonia,28.717696051803323,28.620637297298824,0.09705875450449852
tmax_mean,2007,Colombia,27.270554082918753,27.442406759284026,-0.17185267636527257
tmax_mean,2008,Caribe,29.726887280343515,29.976473688334675,-0.24958640799115983
tmax_mean,2008,Andina,23.11089219582843,23.60808864832724,-0.49719645249880884
tmax_mean,2008,Pacifica,24.416343976125315,24.688539020561606,-0.27219504443629106
tmax_mean,2008,Orinoquia,29.91636777111171,28.975735702487654,0.9406320686240548
tmax_mean,2008,Amazonia,29.11031682529628,28.620637297298824,0.4896795279974562
tmax_mean,2008,Colombia,27.674715064108913,27.442406759284026,0.23230830482488685
tmax_mean,2009,Caribe,30.374264450299215,29.976473688334675,0.39779076196454
tmax_mean,2009,Andina,23.497439203272318,23.60808864832724,-0.11064944505492136
tmax_mean,2009,Pacifica,24.528575743077596,24.688539020561606,-0.1599632774840103
tmax_mean,2009,Orinoquia,29.224385457002743,28.975735702487654,0.24864975451508897
tmax_mean,2009,Amazonia,28.556136516022637,28.620637297298824,-0.06450078127618752
tmax_mean,2009,Colombia,27.48178959591018,27.442406759284026,0.03938283662615305
tmax_mean,2010,Caribe,29.976624657823518,29.976473688334675,0.00015096948884263384
tmax_mean,2010,Andina,23.870170141153267,23.60808864832724,0.26208149282602733
tmax_mean,2010,Pacifica,25.05288185347102,24.688539020561606,0.36434283290941494
tmax_mean,2010,Orinoquia,28.892195996316325,28.975735702487654,-0.08353970617132944
tmax_mean,2010,Amazonia,29.119908488141373,28.620637297298824,0.4992711908425491
tmax_mean,2010,Colombia,27.69162614225698,27.442406759284026,0.24921938297295299
tmax_mean,2011,Caribe,28.598576961752215,29.976473688334675,-1.3778967265824598
tmax_mean,2011,Andina,22.517874889190512,23.60808864832724,-1.0902137591367271
tmax_mean,2011,Pacifica,24.313761712470264,24.688539020561606,-0.3747773080913426
tmax_mean,2011,Orinoquia,28.47510724116214,28.975735702487654,-0.5006284613255154
tmax_mean,2011,Amazonia,28.30944899691972,28.620637297298824,-0.3111883003791043
tmax_mean,2011,Colombia,26.80831306946361,27.442406759284026,-0.6340936898204177
tmax_mean,2012,Caribe,28.382179699830772,29.976473688334675,-1.5942939885039031
tmax_mean,2012,Andina,22.674016660395278,23.60808864832724,-0.9340719879319614
tmax_mean,2012,Pacifica,24.60372065008554,24.688539020561606,-0.08481837047606788
tmax_mean,2012,Orinoquia,28.081070876591475,28.975735702487654,-0.8946648258961787
tmax_mean,2012,Amazonia,28.580444672221557,28.620637297298824,-0.04019262507726751
tmax_mean,2012,Colombia,26.852658376495377,27.442406759284026,-0.5897483827886489
tmax_mean,2013,Caribe,30.210427061392327,29.976473688334675,0.23395337305765196
tmax_mean,2013,Andina,24.181852654741114,23.60808864832724,0.5737640064138745
tmax_mean,2013,Pacifica,24.852040621645724,24.688539020561606,0.1635016010841177
tmax_mean,2013,Orinoquia,29.427934106484795,28.975735702487654,0.45219840399714073
tmax_mean,2013,Amazonia,29.134929123681793,28.620637297298824,0.5142918263829692
tmax_mean,2013,Colombia,27.884261142642337,27.442406759284026,0.4418543833583115
tmax_mean,2014,Caribe,31.04116609820085,29.976473688334675,1.0646924098661756
tmax_mean,2014,Andina,24.429534083971248,23.60808864832724,0.8214454356440086
