variable,year,region,value,clim,anomaly,anomaly_pct
precip,2006,Amazonia,304.36509882309986,351.4130242896355,-47.04792546653562,-13.388213359946102
precip,2006,Colombia,276.3770555503728,285.0967699518188,-8.719714401446026,-3.058510414874098
precip,2007,Caribe,185.7377168140674,129.95745851211072,55.78025830195668,42.92193687117891
precip,2007,Andina,290.5877437107561,237.5929883984579,52.994755312298224,22.304848164720585
precip,2007,Pacifica,425.64477569387617,362.8999258353785,62.74484985849767,17.289849181991976
precip,2007,Orinoquia,256.9375615207103,264.8325144547327,-7.894952934022399,-2.9811116472150054
precip,2007,Amazonia,358.5132861044381,351.4130242896355,7.10026181480265,2.0204890894853675
precip,2007,Colombia,309.7622859671431,285.0967699518188,24.665516015324272,8.651629416739
precip,2008,Caribe,117.73395809636858,129.95745851211072,-12.223500415742137,-9.405770592692093
precip,2008,Andina,217.6160353275868,237.5929883984579,-19.976953070871105,-8.408056654167142
precip,2008,Pacifica,374.0927012931119,362.8999258353785,11.192775457733376,3.084259505418232
precip,2008,Orinoquia,198.18518873683308,264.8325144547327,-66.6473257178996,-25.165839570386854
precip,2008,Amazonia,276.36994291789586,351.4130242896355,-75.04308137173962,-21.354667068312448
precip,2008,Colombia,239.77610489016496,285.0967699518188,-45.32066506165387,-15.896590154042444
precip,2009,Caribe,99.33175437359198,129.95745851211072,-30.625704138518742,-23.56594572497333
precip,2009,Andina,198.1593123963036,237.5929883984579,-39.4336760021543,-16.597154767893077
precip,2009,Pacifica,329.08911332582335,362.8999258353785,-33.81081250955515,-9.316841945261976
precip,2009,Orinoquia,222.7041025283602,264.8325144547327,-42.12841192637248,-15.90756785023593
precip,2009,Amazonia,355.2333168451532,351.4130242896355,3.8202925555177103,1.0871232115657203
precip,2009,Colombia,261.87803361550067,285.0967699518188,-23.21873633631816,-8.144159732234817
precip,2010,Caribe,154.1799608925435,129.95745851211072,24.222502380432786,18.63879353886833
precip,2010,Andina,270.03435569737553,237.5929883984579,32.44136729891764,13.65417705193871
precip,2010,Pacifica,411.510085515083,362.8999258353785,48.61015967970451,13.394921359602435
precip,2010,Orinoquia,336.96124844617765,264.8325144547327,72.12873399144496,27.235603656881715
precip,2010,Amazonia,381.5203075385005,351.4130242896355,30.10728324886503,8.567492143959505
precip,2010,Colombia,326.500387583208,285.0967699518188,41.40361763138918,14.522654058264624
precip,2011,Caribe,170.58939046563884,129.95745851211072,40.631931953528124,31.265563684243364
precip,2011,Andina,358.9801316591669,237.5929883984579,121.387143260709,51.09037269110625
precip,2011,Pacifica,438.1518968446041,362.8999258353785,75.2519710092256,20.736287238416793
precip,2011,Orinoquia,317.4242191362887,264.8325144547327,52.591704681555996,19.858477268109535
precip,2011,Amazonia,315.7886837019781,351.4130242896355,-35.6243405876574,-10.137455963583106
precip,2011,Colombia,321.3274528248287,285.0967699518188,36.23068287300987,12.70820531538566
precip,2012,Caribe,203.65311950267173,129.95745851211072,73.69566099056101,56.707527089484685
precip,2012,Andina,321.4179306464547,237.5929883984579,83.8249422479968,35.28089899160546
precip,2012,Pacifica,374.1042300878172,362.8999258353785,11.204304252438703,3.0874363577360686
precip,2012,Orinoquia,346.4010483221496,264.8325144547327,81.56853386741693,30.800045090898116
precip,2012,Amazonia,349.81376303229496,351.4130242896355,-1.5992612573405154,-0.4550944748201479
precip,2012,Colombia,329.09838452169885,285.0967699518188,44.00161456988002,15.433922515964058
precip,2013,Caribe,122.14912602782258,129.95745851211072,-7.808332484288144,-6.008375797500292
precip,2013,Andina,214.69276225395842,237.5929883984579,-22.90022614449947,-9.638426747717991
precip,2013,Pacifica,371.8476738598271,362.8999258353785,8.947748024448629,2.465624098393334
precip,2013,Orinoquia,230.49961636602112,264.8325144547327,-34.33289808871157,-12.964004121397272
precip,2013,Amazonia,334.56017119413883,351.4130242896355,-16.85285309549664,-4.795739466277288
precip,2013,Colombia,267.11686405953276,285.0967699518188,-17.97990589228607,-6.306597544168832
precip,2014,Caribe,112.13488820067016,129.95745851211072,-17.822570311440558,-13.714157321551248
precip,2014,Andina,201.27890680423923,237.5929883984579,-36.31408159421866,-15.284155411740407
precip,2014,Pacifica,334.10272911713713,362.8999258353785,-28.797196718241366,-7.935299697830353
precip,2014,Orinoquia,317.27909901218766,264.8325144547327,52.44658455745497,19.803680324312882
precip,2014,Amazonia,369.23302328263696,351.4130242896355,17.81999899300149,5.070955758974432
precip,2014,Colombia,290.7116678173763,285.0967699518188,5.614897865557452,1.969470880538691
precip,2015,Caribe,108.7082955627083,129.95745851211072,-21.249162949402418,-16.350860652928368
precip,2015,Andina,202.62037158101379,237.5929883984579,-34.972616817444106,-14.71954919763579
precip,2015,Pacifica,318.5106168769658,362.8999258353785,-44.3893089584127,-12.231831917912523
precip,2015,Orinoquia,229.88189970752413,264.8325144547327,-34.95061474720856,-13.19725216488952
precip,2015,Amazonia,330.8049115149394,351.4130242896355,-20.608112774696053,-5.864356569126702
precip,2015,Colombia,255.7086870790228,285.0967699518188,-29.38808287279602,-10.30810797251845
precip,2016,Caribe,103.96382673696311,129.95745851211072,-25.993631775147605,-20.0016467486745
precip,2016,Andina,221.21116980503905,237.5929883984579,-16.381818593418842,-6.894908264694047
precip,2016,Pacifica,306.014233715598,362.8999258353785,-56.885692119780515,-15.67531103480728
precip,2016,Orinoquia,323.3858891139972,264.8325144547327,58.553374659264534,22.109586800480628
precip,2016,Amazonia,369.1868228340712,351.4130242896355,17.77379854443575,5.05780870824712
precip,2016,Colombia,291.8131510902577,285.0967699518188,6.716381138438862,2.355825055322067
precip,2017,Caribe,109.25643945593961,129.95745851211072,-20.701019056171106,-15.92907347771962
precip,2017,Andina,206.7857116255798,237.5929883984579,-30.807276772878083,-12.966408217911047
precip,2017,Pacifica,332.43844149898985,362.8999258353785,-30.46148433638865,-8.393907567290832
precip,2017,Orinoquia,229.85954151461215,264.8325144547327,-34.97297294012054,-13.205694554585518
precip,2017,Amazonia,309.5413937279108,351.4130242896355,-41.87163056172466,-11.915218750462122
precip,2017,Colombia,250.70386934851788,285.0967699518188,-34.392900603300944,-12.06358830691534
precip,2018,Caribe,138.07236935872362,129.95745851211072,8.1149108466129,6.244282505614461
precip,2018,Andina,262.80577396005464,237.5929883984579,25.212785561596746,10.6117548887063
precip,2018,Pacifica,278.2850647699811,362.8999258353785,-84.6148610653974,-23.316307070225488
precip,2018,Orinoquia,293.95246492924036,264.8325144547327,29.119950474507675,10.995610012034641
precip,2018,Amazonia,333.4225797816402,351.4130242896355,-17.990444507995278,-5.119458661033437
precip,2018,Colombia,281.6381851139134,285.0967699518188,-3.4585848379054482,-1.213126630122799
precip,2019,Caribe,94.75915124557581,129.95745851211072,-35.19830726653491,-27.0844841608339
precip,2019,Andina,233.61509733294815,237.5929883984579,-3.9778910655097377,-1.6742459835719445
precip,2019,Pacifica,347.00058368690725,362.8999258353785,-15.899342148471248,-4.381191897978957
precip,2019,Orinoquia,226.06961439564998,264.8325144547327,-38.76290005908271,-14.636760194982923
precip,2019,Amazonia,313.90672417549666,351.4130242896355,-37.50630011413881,-10.67299659423722
precip,2019,Colombia,256.5431204937865,285.0967699518188,-28.55364945803234,-10.015423697314386
precip,2020,Caribe,87.37853358541301,129.95745851211072,-42.57892492669771,-32.76374085349614
precip,2020,Andina,175.04262862190527,237.5929883984579,-62.550359776552625,-26.32668590019663
precip,2020,Pacifica,311.9555699645387,362.8999258353785,-50.944355870839786,-14.038127936666916
precip,2020,Orinoquia,206.42987049955482,264.8325144547327,-58.402643955177865,-22.052671317728443
precip,2020,Amazonia,264.19215293940096,351.4130242896355,-87.22087135023452,-24.82004516666601
precip,2020,Colombia,218.49402893548,285.0967699518188,-66.60274101633883,-23.361450579603073
precip,2021,Caribe,172.88193851934875,129.95745851211072,42.92448000723803,33.029639467162944
precip,2021,Andina,256.0156805226802,237.5929883984579,18.422692124222323,7.753887119482814
precip,2021,Pacifica,393.2913031094232,362.8999258353785,30.391377274044714,8.374589001109658
precip,2021,Orinoquia,248.02760264752203,264.8325144547327,-16.804911807210658,-6.345486633999803
precip,2021,Amazonia,361.13222162292084,351.4130242896355,9.719197333285365,2.765747613632777
precip,2021,Colombia,296.7856867273174,285.0967699518188,11.68891677549857,4.099982184110325
precip,2022,Caribe,215.39312974881466,129.95745851211072,85.43567123670394,65.74126042080317
precip,2022,Andina,294.2147102992193,237.5929883984579,56.6217219007614,23.831394302681748
precip,2022,Pacifica,437.34056084647,362.8999258353785,74.4406350110915,20.51271706372843
precip,2022,Orinoquia,261.5453867236321,264.8325144547327,-3.287127731100611,-1.2412100296175959
precip,2022,Amazonia,344.98546961568593,351.4130242896355,-6.427554673949544,-1.8290598895537629
precip,2022,Colombia,311.5694922344208,285.0967699518188,26.47272228260198,9.28552164483514
precip,2023,Caribe,107.31188028446873,129.95745851211072,-22.64557822764199,-17.425377878970796
precip,2023,Andina,221.98791742953654,237.5929883984579,-15.605070968921353,-6.56798463376819
precip,2023,Pacifica,330.37961100779177,362.8999258353785,-32.52031482758673,-8.961234905939014
precip,2023,Orinoquia,216.65342367561396,264.8325144547327,-48.179090779118724,-18.1922868792434
precip,2023,Amazonia,333.424266519252,351.4130242896355,-17.988757770383472,-5.118978673811786
precip,2023,Colombia,258.59859859173656,285.0967699518188,-26.498171360082267,-9.294448114778866
precip,2024,Caribe,127.38640023343618,129.95745851211072,-2.571058278674542,-1.978384548382766
precip,2024,Andina,233.77280331079544,237.5929883984579,-3.820185087662452,-1.6078694549924044
precip,2024,Pacifica,376.1634304213736,362.8999258353785,13.263504585995122,3.654865609427492
precip,2024,Orinoquia,241.69581966570703,264.8325144547327,-23.136694789025654,-8.736349778146431
precip,2024,Amazonia,273.0629916527137,351.4130242896355,-78.35003263692175,-22.295711092468064
precip,2024,Colombia,252.90692926787082,285.0967699518188,-32.189840683948006,-11.290847205805967
precip,2025,Caribe,162.54913351674605,129.95745851211072,32.591675004635334,25.078726052185857
precip,2025,Andina,295.1780694506305,237.5929883984579,57.585081052172626,24.23686045633592
precip,2025,Pacifica,391.995107401921,362.8999258353785,29.09518156654252,8.017411824917513
precip,2025,Orinoquia,332.6636678474982,264.8325144547327,67.83115339276549,25.61284951450315
precip,2025,Amazonia,370.26790626303887,351.4130242896355,18.854881973403394,5.36544768410836
precip,2025,Colombia,325.2640937945996,285.0967699518188,40.167323842780775,14.089014003760559
precip,2026,Caribe,104.18862841802408,129.95745851211072,-25.76883009408664,-19.82866577194971
precip,2026,Andina,211.13022407187663,237.5929883984579,-26.462764326581265,-11.137855752797552
precip,2026,Pacifica,277.4852317209629,362.8999258353785,-85.41469411441562,-23.536707514556536
precip,2026,Orinoquia,312.1181174954662,264.8325144547327,47.28560304073352,17.854908464729302
precip,2026,Amazonia,316.4754953254213,351.4130242896355,-34.93752896421415,-9.94201311543267
precip,2026,Colombia,265.65909532003917,285.0967699518188,-19.437674631779657,-6.817921730598566
